Date,Site,Cover_type,mSAV
02/02/10,39,Hypnea,0
02/02/10,39,Laurencia spp.,0
02/02/10,39,Penicillus,0
02/02/10,39,Polysiphonia,NA
02/02/10,39,Rhizophora mangle,0
02/02/10,39,Ruppia,0.4
02/02/10,39,Sargassum pteropleuron,0
02/02/10,39,Thalassia,0
02/02/10,39,Udotea,0
02/02/10,40,Acetabularia,0
02/02/10,40,Batophora,0
02/02/10,40,Caulerpa prolifera,0
02/02/10,40,Chara,0
02/02/10,40,Chondria baileyana,0
02/02/10,40,Digenia,0
02/02/10,40,Halimeda incrassata,0
02/02/10,40,Halodule,9.4
02/02/10,40,Hypnea,0
02/02/10,40,Laurencia spp.,0
02/02/10,40,Penicillus,0
02/02/10,40,Polysiphonia,NA
02/02/10,40,Rhizophora mangle,0
02/02/10,40,Ruppia,0
02/02/10,40,Sargassum pteropleuron,0
02/02/10,40,Thalassia,0
02/02/10,40,Udotea,0
02/02/10,41,Acetabularia,0
02/02/10,41,Batophora,5.866666666666666
02/02/10,41,Caulerpa prolifera,0
02/02/10,41,Chara,0
02/02/10,41,Chondria baileyana,0
02/02/10,41,Digenia,0
02/02/10,41,Halimeda incrassata,0
02/02/10,41,Halodule,25.666666666666668
02/02/10,41,Hypnea,0
02/02/10,41,Laurencia spp.,0
02/02/10,41,Penicillus,0
02/02/10,41,Polysiphonia,NA
02/02/10,41,Rhizophora mangle,0
02/02/10,41,Ruppia,0
02/02/10,41,Sargassum pteropleuron,0
02/02/10,41,Thalassia,0
02/02/10,41,Udotea,0
02/03/10,1,Acetabularia,0
02/03/10,1,Batophora,1.0666666666666667
02/03/10,1,Caulerpa prolifera,0
02/03/10,1,Chara,0
02/03/10,1,Chondria baileyana,0
02/03/10,1,Digenia,0
02/03/10,1,Halimeda incrassata,0
02/03/10,1,Halodule,0
02/03/10,1,Hypnea,0
02/03/10,1,Laurencia spp.,0
02/03/10,1,Penicillus,0
02/03/10,1,Polysiphonia,NA
02/03/10,1,Rhizophora mangle,0
02/03/10,1,Ruppia,0
02/03/10,1,Sargassum pteropleuron,0
02/03/10,1,Thalassia,0
02/03/10,1,Udotea,0
02/03/10,10,Acetabularia,0
02/03/10,10,Batophora,0
02/03/10,10,Caulerpa prolifera,0
02/03/10,10,Chara,0
02/03/10,10,Chondria baileyana,0
02/03/10,10,Digenia,0
02/03/10,10,Halimeda incrassata,0
02/03/10,10,Halodule,8.266666666666667
02/03/10,10,Hypnea,0
02/03/10,10,Laurencia spp.,0
02/03/10,10,Penicillus,0
02/03/10,10,Polysiphonia,NA
02/03/10,10,Rhizophora mangle,0
02/03/10,10,Ruppia,0
02/03/10,10,Sargassum pteropleuron,0
02/03/10,10,Thalassia,0
02/03/10,10,Udotea,0
02/03/10,11,Acetabularia,0
02/03/10,11,Batophora,0
02/03/10,11,Caulerpa prolifera,0
02/03/10,11,Chara,100
02/03/10,11,Chondria baileyana,0
02/03/10,11,Digenia,0
02/03/10,11,Halimeda incrassata,0
02/03/10,11,Halodule,0
02/03/10,11,Hypnea,0
02/03/10,11,Laurencia spp.,0
02/03/10,11,Penicillus,0
02/03/10,11,Polysiphonia,NA
02/03/10,11,Rhizophora mangle,0
02/03/10,11,Ruppia,0
02/03/10,11,Sargassum pteropleuron,0
02/03/10,11,Thalassia,0
02/03/10,11,Udotea,0
02/03/10,12,Acetabularia,0
02/03/10,12,Batophora,0
02/03/10,12,Caulerpa prolifera,0
02/03/10,12,Chara,75.66666666666667
02/03/10,12,Chondria baileyana,0
02/03/10,12,Digenia,0
02/03/10,12,Halimeda incrassata,0
02/03/10,12,Halodule,0.2
02/03/10,12,Hypnea,0
02/03/10,12,Laurencia spp.,0
02/03/10,12,Penicillus,0
02/03/10,12,Polysiphonia,NA
02/03/10,12,Rhizophora mangle,0
02/03/10,12,Ruppia,0
02/03/10,12,Sargassum pteropleuron,0
02/03/10,12,Thalassia,0
02/03/10,12,Udotea,0
02/03/10,13,Acetabularia,0
02/03/10,13,Batophora,0
02/03/10,13,Caulerpa prolifera,0
02/03/10,13,Chara,80
02/03/10,13,Chondria baileyana,0
02/03/10,13,Digenia,0
02/03/10,13,Halimeda incrassata,0
02/03/10,13,Halodule,0
02/03/10,13,Hypnea,0
02/03/10,13,Laurencia spp.,0
02/03/10,13,Penicillus,0
02/03/10,13,Polysiphonia,NA
02/03/10,13,Rhizophora mangle,0
02/03/10,13,Ruppia,0
02/03/10,13,Sargassum pteropleuron,0
02/03/10,13,Thalassia,0
02/03/10,13,Udotea,0
02/03/10,2,Acetabularia,0.2
02/03/10,2,Batophora,1.6
02/03/10,2,Caulerpa prolifera,0
02/03/10,2,Chara,0.4
02/03/10,2,Chondria baileyana,0
02/03/10,2,Digenia,0
02/03/10,2,Halimeda incrassata,0
02/03/10,2,Halodule,0
02/03/10,2,Hypnea,0
02/03/10,2,Laurencia spp.,0
02/03/10,2,Penicillus,0
02/03/10,2,Polysiphonia,NA
02/03/10,2,Rhizophora mangle,0
02/03/10,2,Ruppia,0
02/03/10,2,Sargassum pteropleuron,0
02/03/10,2,Thalassia,0
02/03/10,2,Udotea,0
02/03/10,3,Acetabularia,0
02/03/10,3,Batophora,0
02/03/10,3,Caulerpa prolifera,0
02/03/10,3,Chara,0
02/03/10,3,Chondria baileyana,0
02/03/10,3,Digenia,0
02/03/10,3,Halimeda incrassata,0
02/03/10,3,Halodule,0
02/03/10,3,Hypnea,0
02/03/10,3,Laurencia spp.,0
02/03/10,3,Penicillus,0
02/03/10,3,Polysiphonia,NA
02/03/10,3,Rhizophora mangle,0
02/03/10,3,Ruppia,0
02/03/10,3,Sargassum pteropleuron,0
02/03/10,3,Thalassia,0
02/03/10,3,Udotea,0
02/03/10,4,Acetabularia,0
02/03/10,4,Batophora,0
02/03/10,4,Caulerpa prolifera,0
02/03/10,4,Chara,4.4
02/03/10,4,Chondria baileyana,0
02/03/10,4,Digenia,0
02/03/10,4,Halimeda incrassata,0
02/03/10,4,Halodule,0
02/03/10,4,Hypnea,0
02/03/10,4,Laurencia spp.,0
02/03/10,4,Penicillus,0
02/03/10,4,Polysiphonia,NA
02/03/10,4,Rhizophora mangle,0
02/03/10,4,Ruppia,1.1333333333333333
02/03/10,4,Sargassum pteropleuron,0
02/03/10,4,Thalassia,0
02/03/10,4,Udotea,0
02/03/10,5,Acetabularia,0
02/03/10,5,Batophora,0
02/03/10,5,Caulerpa prolifera,0
02/03/10,5,Chara,97
02/03/10,5,Chondria baileyana,0
02/03/10,5,Digenia,0
02/03/10,5,Halimeda incrassata,0
02/03/10,5,Halodule,0
02/03/10,5,Hypnea,0
02/03/10,5,Laurencia spp.,0
02/03/10,5,Penicillus,0
02/03/10,5,Polysiphonia,NA
02/03/10,5,Rhizophora mangle,0
02/03/10,5,Ruppia,0
02/03/10,5,Sargassum pteropleuron,0
02/03/10,5,Thalassia,0
02/03/10,5,Udotea,0
02/03/10,6,Acetabularia,0
02/03/10,6,Batophora,0
02/03/10,6,Caulerpa prolifera,0
02/03/10,6,Chara,2.066666666666667
02/03/10,6,Chondria baileyana,0
02/03/10,6,Digenia,0
02/03/10,6,Halimeda incrassata,0
02/03/10,6,Halodule,0
02/03/10,6,Hypnea,0
02/03/10,6,Laurencia spp.,0
02/03/10,6,Penicillus,0
02/03/10,6,Polysiphonia,NA
02/03/10,6,Rhizophora mangle,0
02/03/10,6,Ruppia,1.2
02/03/10,6,Sargassum pteropleuron,0
02/03/10,6,Thalassia,0
02/03/10,6,Udotea,0
02/03/10,7,Acetabularia,0
02/03/10,7,Batophora,2.4
02/03/10,7,Caulerpa prolifera,0
02/03/10,7,Chara,49.86666666666667
02/03/10,7,Chondria baileyana,0
02/03/10,7,Digenia,0
02/03/10,7,Halimeda incrassata,0
02/03/10,7,Halodule,0
02/03/10,7,Hypnea,0
02/03/10,7,Laurencia spp.,0
02/03/10,7,Penicillus,0
02/03/10,7,Polysiphonia,NA
02/03/10,7,Rhizophora mangle,0
02/03/10,7,Ruppia,0
02/03/10,7,Sargassum pteropleuron,0
02/03/10,7,Thalassia,0
02/03/10,7,Udotea,0
02/03/10,8,Acetabularia,0
02/03/10,8,Batophora,9
02/03/10,8,Caulerpa prolifera,0
02/03/10,8,Chara,83.66666666666667
02/03/10,8,Chondria baileyana,0
02/03/10,8,Digenia,0
02/03/10,8,Halimeda incrassata,0
02/03/10,8,Halodule,0
02/03/10,8,Hypnea,0
02/03/10,8,Laurencia spp.,0
02/03/10,8,Penicillus,0
02/03/10,8,Polysiphonia,NA
02/03/10,8,Rhizophora mangle,0
02/03/10,8,Ruppia,0
02/03/10,8,Sargassum pteropleuron,0
02/03/10,8,Thalassia,0
02/03/10,8,Udotea,0
02/03/10,9,Acetabularia,0
02/03/10,9,Batophora,0.7333333333333333
02/03/10,9,Caulerpa prolifera,0
02/03/10,9,Chara,84.33333333333333
02/03/10,9,Chondria baileyana,0
02/03/10,9,Digenia,0
02/03/10,9,Halimeda incrassata,0
02/03/10,9,Halodule,0
02/03/10,9,Hypnea,0
02/03/10,9,Laurencia spp.,0
02/03/10,9,Penicillus,0
02/03/10,9,Polysiphonia,NA
02/03/10,9,Rhizophora mangle,0
02/03/10,9,Ruppia,0
02/03/10,9,Sargassum pteropleuron,0
02/03/10,9,Thalassia,0
02/03/10,9,Udotea,0
02/04/08,23,Acetabularia,0
02/04/08,23,Batophora,0
02/04/08,23,Caulerpa prolifera,0
02/04/08,23,Chara,73.33333333333333
02/04/08,23,Chondria baileyana,0
02/04/08,23,Digenia,0
02/04/08,23,Halimeda incrassata,0
02/04/08,23,Halodule,0
02/04/08,23,Hypnea,0
02/04/08,23,Laurencia spp.,0
02/04/08,23,Penicillus,0
02/04/08,23,Polysiphonia,0
02/04/08,23,Rhizophora mangle,0
02/04/08,23,Ruppia,0
02/04/08,23,Sargassum pteropleuron,0
02/04/08,23,Thalassia,0
02/04/08,23,Udotea,0
02/04/08,24,Acetabularia,0
02/04/08,24,Batophora,0
02/04/08,24,Caulerpa prolifera,0
02/04/08,24,Chara,67.33333333333333
02/04/08,24,Chondria baileyana,0
02/04/08,24,Digenia,0
02/04/08,24,Halimeda incrassata,0
02/04/08,24,Halodule,0
02/04/08,24,Hypnea,0
02/04/08,24,Laurencia spp.,0
02/04/08,24,Penicillus,0
02/04/08,24,Polysiphonia,0
02/04/08,24,Rhizophora mangle,0
02/04/08,24,Ruppia,0
02/04/08,24,Sargassum pteropleuron,0
02/04/08,24,Thalassia,0
02/04/08,24,Udotea,0
02/04/08,25,Acetabularia,0
02/04/08,25,Batophora,0
02/04/08,25,Caulerpa prolifera,0
02/04/08,25,Chara,0
02/04/08,25,Chondria baileyana,0
02/04/08,25,Digenia,0
02/04/08,25,Halimeda incrassata,0
02/04/08,25,Halodule,0
02/04/08,25,Hypnea,0
02/04/08,25,Laurencia spp.,0
02/04/08,25,Penicillus,0
02/04/08,25,Polysiphonia,0
02/04/08,25,Rhizophora mangle,0
02/04/08,25,Ruppia,0
02/04/08,25,Sargassum pteropleuron,0
02/04/08,25,Thalassia,0
02/04/08,25,Udotea,0
02/04/08,26,Acetabularia,0
02/04/08,26,Batophora,0
02/04/08,26,Caulerpa prolifera,0
02/04/08,26,Chara,0
02/04/08,26,Chondria baileyana,0
02/04/08,26,Digenia,0
02/04/08,26,Halimeda incrassata,0
02/04/08,26,Halodule,0
02/04/08,26,Hypnea,0
02/04/08,26,Laurencia spp.,0
02/04/08,26,Penicillus,0
02/04/08,26,Polysiphonia,0
02/04/08,26,Rhizophora mangle,0
02/04/08,26,Ruppia,0
02/04/08,26,Sargassum pteropleuron,0
02/04/08,26,Thalassia,0
02/04/08,26,Udotea,0
02/04/08,27,Acetabularia,0
02/04/08,27,Batophora,0
02/04/08,27,Caulerpa prolifera,0
02/04/08,27,Chara,0
02/04/08,27,Chondria baileyana,0
02/04/08,27,Digenia,0
02/04/08,27,Halimeda incrassata,0
02/04/08,27,Halodule,0
02/04/08,27,Hypnea,0
02/04/08,27,Laurencia spp.,0
02/04/08,27,Penicillus,0
02/04/08,27,Polysiphonia,0
02/04/08,27,Rhizophora mangle,0
02/04/08,27,Ruppia,0
02/04/08,27,Sargassum pteropleuron,0
02/04/08,27,Thalassia,0
02/04/08,27,Udotea,0
02/04/08,28,Acetabularia,0
02/04/08,28,Batophora,0
02/04/08,28,Caulerpa prolifera,0
02/04/08,28,Chara,18.866666666666667
02/04/08,28,Chondria baileyana,0
02/04/08,28,Digenia,0
02/04/08,28,Halimeda incrassata,0
02/04/08,28,Halodule,0
02/04/08,28,Hypnea,0
02/04/08,28,Laurencia spp.,0
02/04/08,28,Penicillus,0
02/04/08,28,Polysiphonia,0
02/04/08,28,Rhizophora mangle,0
02/04/08,28,Ruppia,0
02/04/08,28,Sargassum pteropleuron,0
02/04/08,28,Thalassia,0
02/04/08,28,Udotea,0
02/04/08,29,Acetabularia,0
02/04/08,29,Batophora,0
02/04/08,29,Caulerpa prolifera,0
02/04/08,29,Chara,0
02/04/08,29,Chondria baileyana,0
02/04/08,29,Digenia,0
02/04/08,29,Halimeda incrassata,0
02/04/08,29,Halodule,0
02/04/08,29,Hypnea,0
02/04/08,29,Laurencia spp.,0
02/04/08,29,Penicillus,0
02/04/08,29,Polysiphonia,0
02/04/08,29,Rhizophora mangle,0
02/04/08,29,Ruppia,0.2
02/04/08,29,Sargassum pteropleuron,0
02/04/08,29,Thalassia,0
02/04/08,29,Udotea,0
02/04/08,30,Acetabularia,0
02/04/08,30,Batophora,0
02/04/08,30,Caulerpa prolifera,0
02/04/08,30,Chara,0
02/04/08,30,Chondria baileyana,0
02/04/08,30,Digenia,0
02/04/08,30,Halimeda incrassata,0
02/04/08,30,Halodule,0
02/04/08,30,Hypnea,0
02/04/08,30,Laurencia spp.,0
02/04/08,30,Penicillus,0
02/04/08,30,Polysiphonia,0
02/04/08,30,Rhizophora mangle,0
02/04/08,30,Ruppia,0
02/04/08,30,Sargassum pteropleuron,0
02/04/08,30,Thalassia,0
02/04/08,30,Udotea,0
02/04/08,31,Acetabularia,0
02/04/08,31,Batophora,0
02/04/08,31,Caulerpa prolifera,0
02/04/08,31,Chara,0.4
02/04/08,31,Chondria baileyana,0
02/04/08,31,Digenia,0
02/04/08,31,Halimeda incrassata,0
02/04/08,31,Halodule,0
02/04/08,31,Hypnea,0
02/04/08,31,Laurencia spp.,0
02/04/08,31,Penicillus,0
02/04/08,31,Polysiphonia,0
02/04/08,31,Rhizophora mangle,0
02/04/08,31,Ruppia,0.8
02/04/08,31,Sargassum pteropleuron,0
02/04/08,31,Thalassia,0
02/04/08,31,Udotea,0
02/04/08,32,Acetabularia,0
02/04/08,32,Batophora,0
02/04/08,32,Caulerpa prolifera,0
02/04/08,32,Chara,27.4
02/04/08,32,Chondria baileyana,0
02/04/08,32,Digenia,0
02/04/08,32,Halimeda incrassata,0
02/04/08,32,Halodule,0
02/04/08,32,Hypnea,0
02/04/08,32,Laurencia spp.,0
02/04/08,32,Penicillus,0
02/04/08,32,Polysiphonia,0
02/04/08,32,Rhizophora mangle,0
02/04/08,32,Ruppia,0
02/04/08,32,Sargassum pteropleuron,0
02/04/08,32,Thalassia,0
02/04/08,32,Udotea,0
02/04/08,33,Acetabularia,0
02/04/08,33,Batophora,0
02/04/08,33,Caulerpa prolifera,0
02/04/08,33,Chara,55.333333333333336
02/04/08,33,Chondria baileyana,0
02/04/08,33,Digenia,0
02/04/08,33,Halimeda incrassata,0
02/04/08,33,Halodule,0
02/04/08,33,Hypnea,0
02/04/08,33,Laurencia spp.,0
02/04/08,33,Penicillus,0
02/04/08,33,Polysiphonia,0
02/04/08,33,Rhizophora mangle,0
02/04/08,33,Ruppia,0
02/04/08,33,Sargassum pteropleuron,0
02/04/08,33,Thalassia,0
02/04/08,33,Udotea,0
02/04/08,34,Acetabularia,0
02/04/08,34,Batophora,0
02/04/08,34,Caulerpa prolifera,0
02/04/08,34,Chara,35.4
02/04/08,34,Chondria baileyana,0
02/04/08,34,Digenia,0
02/04/08,34,Halimeda incrassata,0
02/04/08,34,Halodule,0
02/04/08,34,Hypnea,0
02/04/08,34,Laurencia spp.,0
02/04/08,34,Penicillus,0
02/04/08,34,Polysiphonia,0
02/04/08,34,Rhizophora mangle,0
02/04/08,34,Ruppia,0
02/04/08,34,Sargassum pteropleuron,0
02/04/08,34,Thalassia,0
02/04/08,34,Udotea,0
02/04/08,35,Acetabularia,0
02/04/08,35,Batophora,0
02/04/08,35,Caulerpa prolifera,0
02/04/08,35,Chara,9.866666666666667
02/04/08,35,Chondria baileyana,0
02/04/08,35,Digenia,0
02/04/08,35,Halimeda incrassata,0
02/04/08,35,Halodule,0
02/04/08,35,Hypnea,0
02/04/08,35,Laurencia spp.,0
02/04/08,35,Penicillus,0
02/04/08,35,Polysiphonia,0
02/04/08,35,Rhizophora mangle,0
02/04/08,35,Ruppia,0
02/04/08,35,Sargassum pteropleuron,0
02/04/08,35,Thalassia,0
02/04/08,35,Udotea,0
02/06/08,36,Acetabularia,0
02/06/08,36,Batophora,0
02/06/08,36,Caulerpa prolifera,0
02/06/08,36,Chara,0
02/06/08,36,Chondria baileyana,0
02/06/08,36,Digenia,0
02/06/08,36,Halimeda incrassata,0
02/06/08,36,Halodule,13
02/06/08,36,Hypnea,0
02/06/08,36,Laurencia spp.,0
02/06/08,36,Penicillus,0
02/06/08,36,Polysiphonia,0
02/06/08,36,Rhizophora mangle,0
02/06/08,36,Ruppia,0
02/06/08,36,Sargassum pteropleuron,0
02/06/08,36,Thalassia,0
02/06/08,36,Udotea,0
02/06/08,37,Acetabularia,0
02/06/08,37,Batophora,4.066666666666666
02/06/08,37,Caulerpa prolifera,0
02/06/08,37,Chara,0
02/06/08,37,Chondria baileyana,0
02/06/08,37,Digenia,0
02/06/08,37,Halimeda incrassata,0
02/06/08,37,Halodule,16.333333333333332
02/06/08,37,Hypnea,0
02/06/08,37,Laurencia spp.,0
02/06/08,37,Penicillus,0
02/06/08,37,Polysiphonia,0
02/06/08,37,Rhizophora mangle,0
02/06/08,37,Ruppia,1.3333333333333333
02/06/08,37,Sargassum pteropleuron,0
02/06/08,37,Thalassia,0
02/06/08,37,Udotea,0
02/06/08,38,Acetabularia,0
02/06/08,38,Batophora,0
02/06/08,38,Caulerpa prolifera,0
02/06/08,38,Chara,0
02/06/08,38,Chondria baileyana,0
02/06/08,38,Digenia,0
02/06/08,38,Halimeda incrassata,0
02/06/08,38,Halodule,1.7333333333333334
02/06/08,38,Hypnea,0
02/06/08,38,Laurencia spp.,0
02/06/08,38,Penicillus,0
02/06/08,38,Polysiphonia,0
02/06/08,38,Rhizophora mangle,0
02/06/08,38,Ruppia,0.6
02/06/08,38,Sargassum pteropleuron,0
02/06/08,38,Thalassia,0
02/06/08,38,Udotea,0
02/06/08,39,Acetabularia,0
02/06/08,39,Batophora,0
02/06/08,39,Caulerpa prolifera,0
02/06/08,39,Chara,0
02/06/08,39,Chondria baileyana,0
02/06/08,39,Digenia,0
02/06/08,39,Halimeda incrassata,0
02/06/08,39,Halodule,0
02/06/08,39,Hypnea,0
02/06/08,39,Laurencia spp.,0
02/06/08,39,Penicillus,0
02/06/08,39,Polysiphonia,0
02/06/08,39,Rhizophora mangle,0
02/06/08,39,Ruppia,0
02/06/08,39,Sargassum pteropleuron,0
02/06/08,39,Thalassia,0
02/06/08,39,Udotea,0
02/06/08,40,Acetabularia,0
02/06/08,40,Batophora,20.333333333333332
02/06/08,40,Caulerpa prolifera,0
02/06/08,40,Chara,0
02/06/08,40,Chondria baileyana,0
02/06/08,40,Digenia,0
02/06/08,40,Halimeda incrassata,0
02/06/08,40,Halodule,26.666666666666668
02/06/08,40,Hypnea,0
02/06/08,40,Laurencia spp.,0
02/06/08,40,Penicillus,0
02/06/08,40,Polysiphonia,0
02/06/08,40,Rhizophora mangle,0
02/06/08,40,Ruppia,1
02/06/08,40,Sargassum pteropleuron,0
02/06/08,40,Thalassia,0
02/06/08,40,Udotea,0
02/06/08,41,Acetabularia,0
02/06/08,41,Batophora,4.066666666666666
02/06/08,41,Caulerpa prolifera,0
02/06/08,41,Chara,0
02/06/08,41,Chondria baileyana,0
02/06/08,41,Digenia,0
02/06/08,41,Halimeda incrassata,0
02/06/08,41,Halodule,25.666666666666668
02/06/08,41,Hypnea,0
02/06/08,41,Laurencia spp.,0
02/06/08,41,Penicillus,0
02/06/08,41,Polysiphonia,0
02/06/08,41,Rhizophora mangle,0
02/06/08,41,Ruppia,0
02/06/08,41,Sargassum pteropleuron,0
02/06/08,41,Thalassia,0
02/06/08,41,Udotea,0
02/15/07,22,Acetabularia,0
02/15/07,22,Batophora,0
02/15/07,22,Caulerpa prolifera,0
02/15/07,22,Chara,45.333333333333336
02/15/07,22,Chondria baileyana,0
02/15/07,22,Digenia,0
02/15/07,22,Halimeda incrassata,0
02/15/07,22,Halodule,0
02/15/07,22,Hypnea,0
02/15/07,22,Laurencia spp.,0
02/15/07,22,Penicillus,0
02/15/07,22,Polysiphonia,0
02/15/07,22,Rhizophora mangle,0
02/15/07,22,Ruppia,0
02/15/07,22,Sargassum pteropleuron,0
02/15/07,22,Thalassia,0
02/15/07,22,Udotea,0
02/15/07,23,Acetabularia,0
02/15/07,23,Batophora,0
02/15/07,23,Caulerpa prolifera,0
02/15/07,23,Chara,0
02/15/07,23,Chondria baileyana,0
02/15/07,23,Digenia,0
02/15/07,23,Halimeda incrassata,0
02/15/07,23,Halodule,0
02/15/07,23,Hypnea,0
02/15/07,23,Laurencia spp.,0
02/15/07,23,Penicillus,0
02/15/07,23,Polysiphonia,0
02/15/07,23,Rhizophora mangle,0
02/15/07,23,Ruppia,0
02/15/07,23,Sargassum pteropleuron,0
02/15/07,23,Thalassia,0
02/15/07,23,Udotea,0
02/15/07,24,Acetabularia,0
02/15/07,24,Batophora,0
02/15/07,24,Caulerpa prolifera,0
02/15/07,24,Chara,0
02/15/07,24,Chondria baileyana,0
02/15/07,24,Digenia,0
02/15/07,24,Halimeda incrassata,0
02/15/07,24,Halodule,0
02/15/07,24,Hypnea,0
02/15/07,24,Laurencia spp.,0
02/15/07,24,Penicillus,0
02/15/07,24,Polysiphonia,0
02/15/07,24,Rhizophora mangle,0
02/15/07,24,Ruppia,0
02/15/07,24,Sargassum pteropleuron,0
02/15/07,24,Thalassia,0
02/15/07,24,Udotea,0
02/15/07,25,Acetabularia,0
02/15/07,25,Batophora,0
02/15/07,25,Caulerpa prolifera,0
02/15/07,25,Chara,0
02/15/07,25,Chondria baileyana,0
02/15/07,25,Digenia,0
02/15/07,25,Halimeda incrassata,0
02/15/07,25,Halodule,0
02/15/07,25,Hypnea,0
02/15/07,25,Laurencia spp.,0
02/15/07,25,Penicillus,0
02/15/07,25,Polysiphonia,0
02/15/07,25,Rhizophora mangle,0
02/15/07,25,Ruppia,0
02/15/07,25,Sargassum pteropleuron,0
02/15/07,25,Thalassia,0
02/15/07,25,Udotea,0
02/15/07,26,Acetabularia,0
02/15/07,26,Batophora,0
02/15/07,26,Caulerpa prolifera,0
02/15/07,26,Chara,0
02/15/07,26,Chondria baileyana,0
02/15/07,26,Digenia,0
02/15/07,26,Halimeda incrassata,0
02/15/07,26,Halodule,0
02/15/07,26,Hypnea,0
02/15/07,26,Laurencia spp.,0
02/15/07,26,Penicillus,0
02/15/07,26,Polysiphonia,0
02/15/07,26,Rhizophora mangle,0
02/15/07,26,Ruppia,0
02/15/07,26,Sargassum pteropleuron,0
02/15/07,26,Thalassia,0
02/15/07,26,Udotea,0
02/15/07,27,Acetabularia,0
02/15/07,27,Batophora,0
02/15/07,27,Caulerpa prolifera,0
02/15/07,27,Chara,0
02/15/07,27,Chondria baileyana,0
02/15/07,27,Digenia,0
02/15/07,27,Halimeda incrassata,0
02/15/07,27,Halodule,0
02/15/07,27,Hypnea,0
02/15/07,27,Laurencia spp.,0
02/15/07,27,Penicillus,0
02/15/07,27,Polysiphonia,0
02/15/07,27,Rhizophora mangle,0
02/15/07,27,Ruppia,0
02/15/07,27,Sargassum pteropleuron,0
02/15/07,27,Thalassia,0
02/15/07,27,Udotea,0
02/15/07,28,Acetabularia,0
02/15/07,28,Batophora,0
02/15/07,28,Caulerpa prolifera,0
02/15/07,28,Chara,0.4
02/15/07,28,Chondria baileyana,0
02/15/07,28,Digenia,0
02/15/07,28,Halimeda incrassata,0
02/15/07,28,Halodule,0
02/15/07,28,Hypnea,0
02/15/07,28,Laurencia spp.,0
02/15/07,28,Penicillus,0
02/15/07,28,Polysiphonia,0
02/15/07,28,Rhizophora mangle,0
02/15/07,28,Ruppia,0
02/15/07,28,Sargassum pteropleuron,0
02/15/07,28,Thalassia,0
02/15/07,28,Udotea,0
02/15/07,29,Acetabularia,0
02/15/07,29,Batophora,0
02/15/07,29,Caulerpa prolifera,0
02/15/07,29,Chara,0
02/15/07,29,Chondria baileyana,0
02/15/07,29,Digenia,0
02/15/07,29,Halimeda incrassata,0
02/15/07,29,Halodule,0
02/15/07,29,Hypnea,0
02/15/07,29,Laurencia spp.,0
02/15/07,29,Penicillus,0
02/15/07,29,Polysiphonia,0
02/15/07,29,Rhizophora mangle,0
02/15/07,29,Ruppia,0
02/15/07,29,Sargassum pteropleuron,0
02/15/07,29,Thalassia,0
02/15/07,29,Udotea,0
02/15/07,30,Acetabularia,0
02/15/07,30,Batophora,0
02/15/07,30,Caulerpa prolifera,0
02/15/07,30,Chara,0
02/15/07,30,Chondria baileyana,0
02/15/07,30,Digenia,0
02/15/07,30,Halimeda incrassata,0
02/15/07,30,Halodule,0
02/15/07,30,Hypnea,0
02/15/07,30,Laurencia spp.,0
02/15/07,30,Penicillus,0
02/15/07,30,Polysiphonia,0
02/15/07,30,Rhizophora mangle,0
02/15/07,30,Ruppia,0
02/15/07,30,Sargassum pteropleuron,0
02/15/07,30,Thalassia,0
02/15/07,30,Udotea,0
02/15/07,31,Acetabularia,0
02/15/07,31,Batophora,0
02/15/07,31,Caulerpa prolifera,0
02/15/07,31,Chara,0
02/15/07,31,Chondria baileyana,0
02/15/07,31,Digenia,0
02/15/07,31,Halimeda incrassata,0
02/15/07,31,Halodule,0
02/15/07,31,Hypnea,0
02/15/07,31,Laurencia spp.,0
02/15/07,31,Penicillus,0
02/15/07,31,Polysiphonia,0
02/15/07,31,Rhizophora mangle,0
02/15/07,31,Ruppia,0
02/15/07,31,Sargassum pteropleuron,0
02/15/07,31,Thalassia,0
02/15/07,31,Udotea,0
02/15/07,32,Acetabularia,0
02/15/07,32,Batophora,0
02/15/07,32,Caulerpa prolifera,0
02/15/07,32,Chara,0
02/15/07,32,Chondria baileyana,0
02/15/07,32,Digenia,0
02/15/07,32,Halimeda incrassata,0
02/15/07,32,Halodule,0
02/15/07,32,Hypnea,0
02/15/07,32,Laurencia spp.,0
02/15/07,32,Penicillus,0
02/15/07,32,Polysiphonia,0
02/15/07,32,Rhizophora mangle,0
02/15/07,32,Ruppia,0
02/15/07,32,Sargassum pteropleuron,0
02/15/07,32,Thalassia,0
02/15/07,32,Udotea,0
02/15/07,33,Acetabularia,0
02/15/07,33,Batophora,0
02/15/07,33,Caulerpa prolifera,0
02/15/07,33,Chara,59
02/15/07,33,Chondria baileyana,0
02/15/07,33,Digenia,0
02/15/07,33,Halimeda incrassata,0
02/15/07,33,Halodule,0
02/15/07,33,Hypnea,0
02/15/07,33,Laurencia spp.,0
02/15/07,33,Penicillus,0
02/15/07,33,Polysiphonia,0
02/15/07,33,Rhizophora mangle,0
02/15/07,33,Ruppia,0
02/15/07,33,Sargassum pteropleuron,0
02/15/07,33,Thalassia,0
02/15/07,33,Udotea,0
02/15/07,34,Acetabularia,0
02/15/07,34,Batophora,0
02/15/07,34,Caulerpa prolifera,0
02/15/07,34,Chara,97.33333333333333
02/15/07,34,Chondria baileyana,0
